CONTENT_TITLE	RATING	CONTENT_TYPE	RELEASE_YEAR	CID	PARENT_CID	STUDIO_NAME	POSTER_URL	SYNOPSIS
Pet Sematary (1989)	R	FEATURE	1989	urn:dece:cid:org:ppc:000000194900100003061		Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/0941A5560891AE6BE05316345B0ABD0B	"After moving to an idyllic home in the countryside, life seems perfect for the Creed family...but not for long. Louis and Rachel Creed and their two young children settle in to a house that sits next door to a pet cemetery - built on an ancient Indian burial ground. Their mysterious new neighbor, Jud Crandall (Fred Gwynne), hides the cemetery's darkest secret...until a family tragedy brings the secret to life. Now, an unthinkable evil is about to be resurrected. From STEPHEN KING, the Master of the Macabre, comes a journey that leads to hell and back. Though not everyone survives the trip. For the Creeds, home is where the horror is."
Phase Six	TV-14	EPISODE	2014	urn:dece:cid:eidr-s:77B4-A73F-C9A6-4724-94EC-R	urn:dece:cid:eidr-s:E8B6-A5D3-4CAD-3175-DC5A-F	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/177955108C26DC67E05315345B0A14AC	"In the series premiere episode, the crew of the USS Nathan James are stationed in the Arctic with two civilian virologists searching for the source of a deadly virus."
"Philadelphia Story, The"	NR	FEATURE	1940	urn:dece:cid:org:WB:2007584x6000008951		Warner Bros. Entertainment	https://g.prod.uvvu.com/artwork/ebb42a905ef225d3e0405a0a15340197	
Picture This	NR	EPISODE	2011	urn:dece:cid:org:WB:2055533x6000072464	urn:dece:cid:org:WB:2055533x6000070879	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/FE6BA1A4B347872DE0405B0A153453E9	Spencer is determined to find out what Jason (DREW VAN ACKER) is hiding at his house. Hanna helps Caleb (TYLER BLACKBURN) with a difficult decision about his family.
Pictures of You	NR	EPISODE	2012	urn:dece:cid:org:WB:2059700x6000083257	urn:dece:cid:org:WB:2059700x6000078604	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/FF0DDC50AFF0EF44E0405B0A14344376	"When Caroline’s plans for the perfect Senior Prom night are disrupted by Elena, she turns to an amused Klaus for a solution. Bonnie makes a terrifying discovery."
Pigs in a Polka	NR	EPISODE		urn:dece:cid:org:WB:2044719x600008168910	urn:dece:cid:org:WB:2044719x6000081689	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/E88048240CDE99D1E0405A0A053412FE	
Pilot	TV-14	EPISODE		urn:dece:cid:eidr-s:15F6-FDE6-F228-082F-5203-Z	urn:dece:cid:eidr-s:7B30-FCB5-023B-1413-3A63-R	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/0464290C1EA93355E05315345A0A3415	"Rick moves in with his daughter's family and establishes himself as a bad influence on his grandson, Morty."
Pilot	NR	EPISODE	2015	urn:dece:cid:eidr-s:65B1-C6B7-73FE-1F9D-0B08-7	urn:dece:cid:eidr-s:7E22-BA19-3D39-5BEB-A349-V	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/20FAB800AE460640E05314345B0A5130	"In the series premiere, a beautiful woman with no memories of her past (JAIMIE ALEXANDER) is found in Times Square, covered in mysterious tattoos, including an FBI agent’s name."
Pilot	NR	EPISODE	2014	urn:dece:cid:eidr-s:913D-C9BC-C6E1-1774-E59F-W	urn:dece:cid:eidr-s:34EC-8168-D2AD-4E7A-B4E9-N	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/173ECE79EB8ECF57E05316345B0A7B63	"The police chief faces struggles in both his personal and professional life, as the third anniversary of the departure approaches."
Pilot	NR	EPISODE	2014	urn:dece:cid:eidr-s:D3C1-294C-0EF7-5EE9-6DD5-V	urn:dece:cid:eidr-s:B43C-2F47-C13B-1C04-C180-3	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/0E490C97546819D9E05315345B0AF9E7	"In the series premiere, Central City forensic scientist Barry Allen (GRANT GUSTIN) is accidentally given the power of super speed in a freak particle accelerator accident."
Pilot	NR	EPISODE	2012	urn:dece:cid:org:WB:2044719x6000075384	urn:dece:cid:org:WB:2044719x6000075116	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/16234BF013720FC5E05315345A0A071E	
Pilot	NR	EPISODE	2014	urn:dece:cid:eidr-s:5DE7-F280-2765-B86F-485A-0	urn:dece:cid:eidr-s:F78E-0848-BF55-29DD-A308-4	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/03AF977933DB0212E05315345A0A3AE0	"In the series premiere, GOTHAM follows Jim Gordon as he navigates a dangerously corrupt city, and chronicles the birth of one of the most popular super heroes of our time."
Pilot	NR	EPISODE	2011	urn:dece:cid:org:WB:2057777x6000072800	urn:dece:cid:org:WB:2057777x6000072748	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/FE7C591B7E2BAB75E0405B0A1534262B	"In the series premiere, the social security number of a young prosecutor comes up. Now Reese and Finch must work together to figure out if their person of interest is the victim or perpetrator."
Pilot		EPISODE	2015	urn:dece:cid:eidr-s:9A1D-90C4-06E6-1DE9-72F8-5	urn:dece:cid:eidr-s:7147-DB9E-E52A-AF0A-CD48-A	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/2ABECCA69EA7035EE05314345B0ADD5D	"In the series premiere episode, Superman’s cousin, Kara Zor-El – after 12 years of keeping her powers a secret on Earth – decides to finally embrace her superhuman abilities and become the hero she was always meant to be."
Pilot	NR	EPISODE	2012	urn:dece:cid:eidr-s:1904-C3B5-651C-3D72-9006-2	58bd59b2-231a-4c51-83ec-e86e6869fe70	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/FEE6BFC97F81085FE0405B0A15344EFB	"In the series premiere episode, FBI Agent Ryan Hardy (KEVIN BACON) is called out of retirement to track down serial killer Joe Carroll (JAMES PUREFOY) who’s escaped from prison."
Pilot	NR	EPISODE	2011	urn:dece:cid:org:WB:2046715x6000071151	urn:dece:cid:org:WB:2044719x6000068539	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/FE801ACC0142D2DEE0405B0A1534512C	"In the series premiere, we meet the fabulously dysfunctional Gallagher family. Dad's a drunk, Mom split long ago, and eldest daughter Fiona tries to hold the family together."
Pilot	NR	EPISODE	2012	urn:dece:cid:org:WB:2059740x6000079394	urn:dece:cid:org:WB:2044719x6000079305	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/06A7605D5C7F34D6E05315345A0AC8DA	"In this epic adventure, a family struggles in an American landscape of empty cities, militias and freedom fighters, where every piece of technology has blacked out forever."
Pilot	UNRATED	EPISODE	2016	urn:dece:cid:eidr-s:5039-4921-8D56-EFA4-314C-3	urn:dece:cid:eidr-s:087C-D94A-4C37-849A-4F1F-9	Warner Bros. Entertainment	https://g.prod.uvvu.com/artwork/89b374a5c60545e38e4e79b0eed46a97	"In the series premiere episode, J moves in with his estranged family in Oceanside, California after his mother dies of a heroin overdose. He finds himself drawn into a dark world funded by criminal activities that he's been shielded from for years, as his grandmother and uncles plan their upcoming heist. For the moment protected by Smurf, J must prove his loyalty to stay alive."
Pilot	NR	EPISODE	2011	urn:dece:cid:org:WB:2056499x6000072751	urn:dece:cid:org:WB:2044719x6000072750	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/FDF45DAFEAB872A8E0405B0A14343B5C	Kat Dennings and Beth Behrs star in this new comedy series from Michael Patrick King as waitresses in the same colorful Brooklyn diner who strike up an unlikely friendship.
Pilot	NR	EPISODE	2012	urn:dece:cid:org:WB:2060927x6000079885	urn:dece:cid:org:WB:2044719x6000079654	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/FDF4CF208B7C2AFEE0405B0A14340533	"In the series premiere, billionaire Oliver Queen returns to Starling City after being stranded on a remote island for five years and adopts the persona of Arrow to fight crime."
Pilot	NR	EPISODE	2014	urn:dece:cid:eidr-s:0468-98B6-D80B-0AA4-896E-N	urn:dece:cid:eidr-s:6F9F-C61B-22A6-D0A5-9C15-G	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/01A38DB3A5879373E0505A0A1534732A	"In the series premiere, 100 young exiles from a dying space station are sent to the planet Earth 97 years after a nuclear apocalypse to see if it's habitable."
Pilot: Part 2	NR	EPISODE	2016	urn:dece:cid:eidr-s:E774-5FFF-6970-C51E-119A-Z	urn:dece:cid:eidr-s:84B3-F4E8-7553-6EAE-F102-O	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/2A2F1A23F3913EA7E05315345B0A573B	"When things go from bad to worse, Professor Stein sets off with Sara and Jax to contact a brilliant man – his younger self (GRAEME McCOMB) – much to Rip’s consternation."
Pilot: Part One	NR	EPISODE	2016	urn:dece:cid:eidr-s:71E4-B278-3781-B7C2-A78E-L	urn:dece:cid:eidr-s:84B3-F4E8-7553-6EAE-F102-O	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/29B714999768886EE05316345B0A4AC4	"In the series premiere, time traveler Rip Hunter (ARTHUR DARVILL) assembles a team of heroes and rogues to stop the immortal villain Vandal Savage (CASPER CRUMP)."
Pimp's Paradise	NR	EPISODE	2016	urn:dece:cid:eidr-s:6951-9F1A-C583-8A0D-D464-0	urn:dece:cid:eidr-s:25C2-4556-E304-39EA-2014-H	Warner Bros. Entertainment	https://g.prod.uvvu.com/artwork/3a2121c4e7e41c6ae05314345a0a2daa	"Carl, struggling with Nick's absence, continues to put up a false ""hood"" bravado. He takes over the Gallagher home remaking it as his ""crib"" and invites his friends over to party and make music. Frank and Queenie (guest star SHERILYN FENN) rule the house and Debbie returns when she's let go by the Wexlers."
Pinewood	NR	EPISODE	2016	urn:dece:cid:eidr-s:2671-A34B-F90F-8E8D-F29D-U	urn:dece:cid:eidr-s:AD3D-78FC-15FA-5FA6-01B3-7	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/30CAFEF7EBAB6884E05314345A0ADD9D	"After leaving Arkham Asylum, Barbara attempts to make amends with Gordon. Then, Bruce and Alfred track down one of Thomas Wayne’s former friends from Project Chimera, but Hugo Strange disrupts their plans."
Pirates vs. Ninja	TV-G	EPISODE		urn:dece:cid:org:WB:2062926x600007930202	urn:dece:cid:org:WB:2062926x6000079302	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/D6959BB5A15C3C24E0405B0A0934243E	
"Planes, Trains and Automobiles"	R	FEATURE	1987	urn:dece:cid:org:ppc:000003203600100003081		Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/0941A5221F5E4F13E05315345B0ABC24	"Steve Martin and John Candy star in John Hughes’ classic tale of holiday travel gone awry. Now with over-an-hour of bonus features, this hilarious, cross-country mis-adventure is the perfect holiday treat that lasts all year."
Plastique	NR	EPISODE	2014	urn:dece:cid:eidr-s:02F9-5FDA-A3D3-70CD-9A1D-1	urn:dece:cid:eidr-s:B43C-2F47-C13B-1C04-C180-3	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/0E4A0EA09DCDC429E05315345B0AD8CC	"After a bomb goes off downtown, Barry, Joe and the team from STAR Labs encounter Plastique, one of the army's supersoldiers who candetonate things by touching them."
Plucky Pennywhistle's Magic Menagerie	NR	EPISODE	2012	urn:dece:cid:org:WB:2055995x6000075719	urn:dece:cid:org:WB:2055995x6000072742	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/FED07025EDD75C30E0405B0A153453DF	Sam confronts his childhood fear of clowns when he and Dean investigate a children?s pizza chain that?s manifesting the worst (and deadliest) fears of the local kids.
Plush	NR	EPISODE	2015	urn:dece:cid:eidr-s:C226-2741-548B-DBD8-CAA8-K	urn:dece:cid:eidr-s:C2B6-1EE6-53BF-B2ED-F3A0-J	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/39BFC801A0A4F30AE05316345A0A08C9	"Minnesota Sheriff Donna Hanscum (recurring guest star BRIANA BUCKMASTER) calls Sam and Dean for help after a horrific murder with supernatural elements occurs in her town. Meanwhile, Sam continues to have visions and asks God for help, which frustrates Dean."
"Pods, The"	NR	EPISODE		urn:dece:cid:org:WB:2043706x6000061512	urn:dece:cid:org:WB:2043706x6000061508	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/CAE4BB89A028336CE0405B0A05342964	
Point Break	PG-13	FEATURE	2015	urn:dece:cid:eidr-s:EDF6-5E7E-F5BF-8B2E-74BC-X		Warner Bros. Entertainment	https://g.prod.uvvu.com/artwork/2b837324c305bb49e05314345a0a203c	"A young FBI agent infiltrates an extraordinary team of extreme sports athletes he suspects of masterminding a string of unprecedented, sophisticated corporate heists."
Point Break (1991)	R	FEATURE	1991	urn:dece:cid:org:WB:2041547x6000040860		Warner Bros. Entertainment	https://g.prod.uvvu.com/artwork/ef65507266af390ee0405b0a16344dca	
Point Laser Point /Table For One / Shut Your Trap	NR	EPISODE		urn:dece:cid:org:WB:2050305x6000066670	urn:dece:cid:org:WB:2050305x6000066606	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/CAE4BB899FF8336CE0405B0A05342964	
Point of Origin	NR	EPISODE	2014	urn:dece:cid:eidr-s:349E-BC9E-D185-8558-7173-K	urn:dece:cid:eidr-s:1889-DAF3-77B0-80EE-9F08-C	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/08139B2047C27028E05315345B0A9418	"Reese volunteers as an NYPD Police Academy instructor in order to keep an eye on a talented young officer whose suspicious actions make him question her motives. Meanwhile, Martine âÄì armed with information from Samaritan âÄì hunts a member of the team."
Poisoned by Relatives	TV-MA	EPISODE	2013	urn:dece:cid:eidr-s:D8CD-1610-EDBA-51A9-DAF5-8	urn:dece:cid:eidr-s:108E-386B-DC2D-9EB1-B06F-A	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/E79663702B39605DE0405A0A05341405	
Polar Express	G	FEATURE	2004	urn:dece:cid:org:WB:2024127x6000007277		Warner Bros. Entertainment	https://g.prod.uvvu.com/artwork/f11f90d1618b15f4e0405a0a163402fb	
Polar Peril	NR	EPISODE	2006	urn:dece:cid:org:WB:2044719x6000067093	urn:dece:cid:org:WB:2044719x6000067053	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/CAE4BB89A214336CE0405B0A05342964	
Polar Peril	TV-G	EPISODE		urn:dece:cid:org:WB:2031409x600000824212	urn:dece:cid:org:WB:2031409x6000008242	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/D5FD5DCB996CBBEFE0405B0A07341F07	
Police Academy	R	FEATURE	1984	urn:dece:cid:org:WB:2002109x6000000696		Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/ED22CC9DE3C2C92BE0405A0A163422AD	"The film that started it all, a wickedly offbeat look at law, disorder and justice. Starring Steve Guttenberg, George Gaynes and Kim Cattrall."
Poltergeist	PG	FEATURE	1982	urn:dece:cid:org:WB:2011973x6000001741		Warner Bros. Entertainment	https://g.prod.uvvu.com/artwork/f23a3107145f04f4e0405a0a15347875	Steve Freeling moves his family into a new house in development and it looks like things are going well. But as his wife and his children begin to unpack strange things start happening.
Pompeii and Circumstances	NR	EPISODE		urn:dece:cid:org:WB:2044719x6000008811	urn:dece:cid:org:WB:2044719x6000008799	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/CAE4EADF7F2A94D3E0405B0A0534054A	
Pop Goes The Joker		EPISODE		urn:dece:cid:eidr-s:BE00-BF4F-A197-A40E-73F5-9	urn:dece:cid:eidr-s:FA69-C5E9-AA3E-9DB3-25AB-N	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/0699F33107FE7885E05316345A0A66F8	The Joker appears in an art gallery and defaces the paintings with paint-spraying guns.
Pope Breaks Bad		EPISODE	2015	urn:dece:cid:eidr-s:885B-06C8-2B08-0DE1-8805-M	urn:dece:cid:eidr-s:8AB6-8D72-CD5D-2D5C-26BA-B	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/28D743D4F65B4FDAE05315345A0A3AB7	"When a mission to procure vehicles and fuel goes awry, and Anthony’s stability is called into question, a desperate Pope (COLIN CUNNINGHAM) takes matters into his own hands."
Popeye the Sailor Meets Sinbad the Sailor	NR	EPISODE		urn:dece:cid:org:WB:2044719x600008168901	urn:dece:cid:org:WB:2044719x6000081689	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/E8BB2D06DDA3F705E0405A0A053417A7	
Porky Chops	NR	EPISODE		urn:dece:cid:org:WB:2044719x6000074319	urn:dece:cid:org:WB:2044719x6000074302	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/CAE4BB89A68C336CE0405B0A05342964	
Postcards from the Edge	NR	EPISODE	2016	urn:dece:cid:eidr-s:4A4B-A98F-EBB1-46C3-22F7-1	urn:dece:cid:eidr-s:9B61-2965-D608-0967-A4C6-K	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/2B70895E2382DB67E05314345A0ACC21	"Under the influence of a dangerous and reckless Julian (TODD LASANCE), Damon spirals out of control. Stefan attempts to reason with him, only to uncover the reason for his descent."
"Postman, The"	R	FEATURE	1997	urn:dece:cid:org:WB:2003580x6000001091		Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/EDBE8D8B10A05A99E0405A0A1634015B	
Potential Energy	NR	EPISODE	2015	urn:dece:cid:eidr-s:87CE-83AA-9199-712B-3FFD-M	urn:dece:cid:eidr-s:EF29-0ECE-9DDB-634A-1CE6-Y	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/29B6FE8ADA284982E05314345B0A7551	"While Joe (JESSE L. MARTIN) and Iris get to know Wally, Barry considers telling Patty that he’s The Flash. And the team hunts down a metahuman who can slow time itself."
Power	NR	EPISODE	2012	urn:dece:cid:org:WB:2055527x6000076725	b57e9d7e-5ad4-412d-840c-7bc18b82d924	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/FE6BF8E4E022BC1EE0405B0A143433ED	Amanda and Ari (PETER OUTERBRIDGE) prepare to take over Zetrov. Alex surprises Ari by showing up at the board meeting with an old and powerful friend.
Power Animal	NR	EPISODE		urn:dece:cid:org:WB:2043706x6000064449	urn:dece:cid:org:WB:2043706x6000064445	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/CAE4BB89A91B336CE0405B0A05342964	
Power Outage	NR	EPISODE	2014	urn:dece:cid:eidr-s:F508-3CBB-037D-6AD7-53A6-A	urn:dece:cid:eidr-s:B43C-2F47-C13B-1C04-C180-3	Warner Bros. Entertainment	https://d19p213wjrwt85.cloudfront.net/uvvu-images/0E49DE63C08770F9E05315345B0A1D17	"When The Flash goes up against Farooq aka Blackout, a meta-human who can harness electricity, he zaps The Flash and siphons all hiselectricity, leaving him without his speed."
